,url,name,address,field1,field2,field3,field4,field5
129,https://datacenters.com/equinix-at4-atlanta,Equinix: AT4 Atlanta Data Center,"450 Interstate North Parkway, Atlanta, GA, USA",87971 sqft total space,66774 sqft colocation space,12 MW total power,0 colocation products,17.4 miles to nearest airport
130,https://datacenters.com/flexential-dallas-richardson,Flexential: Dallas - Richardson Data Center,"3010 Waterview Pkwy, Richardson, TX 75080, USA",100807 sqft total space,50851 sqft colocation space,3.75 MW total power,0 colocation products,17.4 miles to nearest airport
131,https://datacenters.com/1547-critical-systems-realty-orny1-orangeburg,1547 Critical Systems Realty: ORNY1 Orangeburg Data Center,"1 Ramland Road South, Orangeburg, NY, USA",232000 sqft total space,180000 sqft colocation space,24 MW total power,0 colocation products,18.02 miles to nearest airport
132,https://datacenters.com/equinix-dc13-ashburn,Equinix: DC13 Ashburn Data Center,"21830 Uunet Drive, Ashburn, VA, USA",108336 sqft total space,75000 sqft colocation space,12 MW total power,0 colocation products,4.35 miles to nearest airport
133,https://datacenters.com/equinix-dc7-vienna,Equinix: DC7 Vienna Data Center,"7990 Science Applications Court, Vienna, VA, USA",44382 sqft total space,27356 sqft colocation space,2.2 MW total power,0 colocation products,10.57 miles to nearest airport
134,https://datacenters.com/us-signal-grand-rapids-east,US Signal: Grand Rapids East Data Center,"4765 Barden Drive Southeast, Kentwood, MI, USA",40000 sqft colocation space,0 colocation products,1.87 miles to nearest airport,,
135,https://datacenters.com/365-tx1-richardson,365 Data Centers: TX1 Richardson Data Center,"1001 East Campbell Road, Richardson, TX, USA",75119 sqft total space,36729 sqft colocation space,6.2 MW total power,0 colocation products,19.89 miles to nearest airport
136,https://datacenters.com/equinix-dc10-ashburn,Equinix: DC10 Ashburn Data Center,"21551 Beaumeade Circle, Ashburn, VA, USA",152392 sqft total space,84829 sqft colocation space,0 colocation products,4.98 miles to nearest airport,
137,https://datacenters.com/qts-hillsboro-1,QTS Data Centers: Hillsboro 1 Data Center,"4951 Northeast Huffman Street, Hillsboro, OR, USA",158000 sqft total space,85000 sqft colocation space,24 MW total power,0 colocation products,16.16 miles to nearest airport
138,https://datacenters.com/amazon-aws-ale061,Amazon AWS: ALE061,"Chive Dr, San Antonio, TX 78223, USA",0 colocation products,16.16 miles to nearest airport,,,
139,https://datacenters.com/flexential-minneapolis-chaska,Flexential: Minneapolis - Chaska Data Center,"3500 Lyman Blvd, Chaska, MN 55318, USA",160838 sqft total space,70000 sqft colocation space,9 MW total power,0 colocation products,18.65 miles to nearest airport
140,https://datacenters.com/qts-overland-park-kansas-city,QTS Data Centers: Overland Park - Kansas City Data Center,"12851 Foster Street, Overland Park, Kansas 66213, USA",33000 sqft total space,2500 sqft colocation space,0.18 MW total power,0 colocation products,27.35 miles to nearest airport
141,https://datacenters.com/tierpoint-new-york-hwt-hawthorne,TierPoint: New York - HWT Hawthorne Data Center,"11 Skyline Drive, Hawthorne, NY, USA",46000 sqft total space,28000 sqft colocation space,0 colocation products,21.75 miles to nearest airport,
142,https://datacenters.com/centersquare-boston-bo1-watertown,Centersquare: Boston (BO1-Watertown) Data Center,"486 Arsenal Way, Watertown, MA, USA",201590 sqft total space,62257 sqft colocation space,15 MW total power,0 colocation products,6.84 miles to nearest airport
143,https://datacenters.com/equinix-bo2-billerica,Equinix: BO2 Billerica Data Center,"41 Alexander Street, Billerica, MA, USA",108336 sqft total space,75000 sqft colocation space,0 colocation products,19.27 miles to nearest airport,
144,https://datacenters.com/rackspace-nyc1-new-york-metro,Rackspace: NYC1 New York Metro Data Center,"125 Belmont Drive, Somerset, NJ, USA",56000 sqft total space,11000 sqft colocation space,1.2 MW total power,0 colocation products,21.13 miles to nearest airport
145,https://datacenters.com/coresite-ny2-new-jersey-secaucus,CoreSite: NY2 New Jersey Secaucus Data Center,"2 Emerson Lane, Secaucus, NJ, USA",236000 sqft total space,0 colocation products,8.08 miles to nearest airport,,
146,https://datacenters.com/amazon-aws-pdx50-boardman-or,"Amazon AWS: PDX50 Boardman, OR","73577 Lewis and Clark Drive, Boardman, OR 97818, USA",0 colocation products,168.4 miles to nearest airport,,,
147,https://datacenters.com/stack-infrastructure-svy01-silicon-valley,Stack Infrastructure: SVY01 - Silicon Valley Data Center,"2001 Fortune Dr, San Jose, CA, USA",140000 sqft total space,9 MW total power,0 colocation products,3.11 miles to nearest airport,
148,https://datacenters.com/switch-switch-pyramid,Switch Data Centers: Switch Data Centers: Pyramid Data Center,"Switch GRAND RAPIDS - The Pyramid Campus, 6100 East Paris Avenue South East, Caledonia, MI, USA",660000 sqft total space,0 colocation products,2.49 miles to nearest airport,,
149,https://datacenters.com/tierpoint-allentown-tekpark,TierPoint: Allentown - TekPark Data Center,"9999 Hamilton Boulevard, Breinigsville, PA, USA",122000 sqft total space,58300 sqft colocation space,25 MW total power,0 colocation products,50.96 miles to nearest airport
150,https://datacenters.com/lightedge-austin-ii,LightEdge: Austin II Data Center,"7000 Burleson Rd, Austin, TX 78744, USA",58471 sqft total space,2.5 MW total power,0 colocation products,1.87 miles to nearest airport,
151,https://datacenters.com/h5-cleveland,H5 Data Centers: Cleveland Data Center,"1625 Rockwell Avenue, Cleveland, OH, USA",351000 sqft total space,150000 sqft colocation space,10 MW total power,0 colocation products,10.57 miles to nearest airport
152,https://datacenters.com/prime-prime-dallas-1515-round-table,Prime Data Centers: Prime Dallas - 1515 Round Table,"1515 Round Table Drive, Dallas, TX, USA",85747 sqft total space,24231 sqft colocation space,6 MW total power,0 colocation products,1.25 miles to nearest airport
153,https://datacenters.com/dataverge-brooklyn,DataVerge: Brooklyn Data Center,"882 3rd Avenue, Brooklyn, NY, USA",50000 sqft total space,40000 sqft colocation space,140 MW total power,0 colocation products,9.33 miles to nearest airport
154,https://datacenters.com/centersquare-seattle-se1-lynnwood,Centersquare: Seattle (SE1-Lynnwood) Data Center,"17300 Hwy 99, Lynnwood, Washington, USA",103920 sqft total space,62395 sqft colocation space,20 MW total power,0 colocation products,26.72 miles to nearest airport
155,https://datacenters.com/equinix-dc1-ashburn,Equinix: DC1 Ashburn Data Center,"21711 Filigree Court, Ashburn, VA, USA",43356 sqft total space,19935 sqft colocation space,2.4 MW total power,0 colocation products,4.35 miles to nearest airport
156,https://datacenters.com/equinix-da7-plano,Equinix: DA7 Plano Data Center,"6653 Pinecrest Drive, Plano, TX, USA",55201 sqft total space,37913 sqft colocation space,0 colocation products,17.4 miles to nearest airport,
157,https://datacenters.com/keystone-nap-keystone-nap,Keystone Nap: Keystone NAP,"150 Roebling Rd, Fairless Hills, PA, USA",180000 sqft total space,2 MW total power,0 colocation products,32.32 miles to nearest airport,
158,https://datacenters.com/centersquare-cmh1-columbus-lewis-center-campus,Centersquare: CMH1 (Columbus) Lewis Center Data Center Campus,"8180 Green Meadows Dr, Lewis Center, OH, USA",27000 sqft total space,27000 sqft colocation space,7.5 MW total power,0 colocation products,13.05 miles to nearest airport
159,https://datacenters.com/digital-realty-new-york-ewr10,Digital Realty: New York EWR10 Data Center,"300 John F. Kennedy Blvd, Weehawken, NJ 07086, USA",370000 sqft total space,14 MW total power,0 colocation products,8.7 miles to nearest airport,
160,https://datacenters.com/fibertown-bryan,FIBERTOWN: Bryan Data Center,"110 N Main St, Bryan, TX, USA",47000 sqft total space,25000 sqft colocation space,3 MW total power,0 colocation products,5.58 miles to nearest airport
161,https://datacenters.com/cyrusone-phx1-phx8-phoenix,CyrusOne: PHX1-PHX8 Phoenix Data Center,"2335 South Ellis Street, Chandler, AZ, USA",1446438 sqft total space,180000 sqft colocation space,81 MW total power,0 colocation products,13.05 miles to nearest airport
162,https://datacenters.com/qts-fort-worth-dallas,QTS Data Centers: Fort Worth - Dallas Data Center,"14100 Park Vista Boulevard, Fort Worth, TX, USA",300000 sqft total space,40000 sqft colocation space,50 MW total power,0 colocation products,14.3 miles to nearest airport
163,https://datacenters.com/flexential-cincinnati,Flexential: Cincinnati Data Center,"5307 Muhlhauser Rd, Hamilton, West Chester Township, OH 45011, USA",43551 sqft total space,16000 sqft colocation space,0 colocation products,21.75 miles to nearest airport,
164,https://datacenters.com/sba-edge-chicago,SBA Edge: Chicago Data Center,"603 Discovery Drive, West Chicago, IL, USA",80000 sqft total space,60000 sqft colocation space,4 MW total power,0 colocation products,18.65 miles to nearest airport
165,https://datacenters.com/centersquare-bos1-waltham-campus,Centersquare: BOS1 Waltham Data Center Campus,"580 Winter Street, Waltham, MA, USA",165968 sqft total space,107570 sqft colocation space,16 MW total power,0 colocation products,12.43 miles to nearest airport
166,https://datacenters.com/equinix-mi6-doral,Equinix: MI6 Doral Data Center,"1525 Northwest 98th Court, Doral, FL, USA",108336 sqft total space,75043 sqft colocation space,0 colocation products,3.73 miles to nearest airport,
167,https://datacenters.com/databank-ord4-chicago-tri-state,DataBank: ORD4 Chicago Tri-State Data Center,"1808 Swift Drive, Oak Brook, IL, USA",147000 sqft total space,77510 sqft colocation space,8.75 MW total power,0 colocation products,8.08 miles to nearest airport
168,https://datacenters.com/lumen-houston-1,Lumen: Houston 1 Data Center,"12001 North Freeway, Houston, TX, USA",51300 sqft total space,14816 sqft colocation space,0 colocation products,4.98 miles to nearest airport,
169,https://datacenters.com/copt-dc-6-manassas,COPT Data Center: DC-6 Manassas Data Center,"9651 Hornbaker Road, Manassas, VA, USA",100000 sqft total space,100000 sqft colocation space,16 MW total power,0 colocation products,14.3 miles to nearest airport
170,https://datacenters.com/centersquare-los-angeles-la2-irvine,Centersquare: Los Angeles (LA2-Irvine) Data Center,"2681 Kelvin Ave, Irvine, California, USA",150000 sqft total space,70580 sqft colocation space,15 MW total power,0 colocation products,1.87 miles to nearest airport
171,https://datacenters.com/cyrusone-aus3-austin,CyrusOne: AUS3 Austin Data Center,"7100 Metropolis Drive, Austin, TX, USA",172000 sqft total space,120000 sqft colocation space,24 MW total power,0 colocation products,1.87 miles to nearest airport
172,https://datacenters.com/equinix-ch4-chicago,Equinix: CH4 Chicago Data Center,"350 East Cermak Road, Chicago, IL, USA",26560 sqft total space,23614 sqft colocation space,8.2 MW total power,0 colocation products,16.78 miles to nearest airport
173,https://datacenters.com/flexential-atlanta-norcross,Flexential: Atlanta - Norcross Data Center,"2775 Northwoods Pkwy, Norcross, GA 30071, USA",32740 sqft total space,10000 sqft colocation space,2.21 MW total power,0 colocation products,24.86 miles to nearest airport
174,https://datacenters.com/netrality-kc1-1102-grand-kansas-city,Netrality Data Centers: KC1 - 1102 Grand Kansas City Data Center,"1102 Grand Blvd, Kansas City, MO, USA",110000 sqft total space,63300 sqft colocation space,26 MW total power,0 colocation products,14.92 miles to nearest airport
175,https://datacenters.com/iron-mountain-va-1-northern-virginia,Iron Mountain Data Centers: VA-1 - Northern Virginia Data Center,"Historic District, 11680 Hayden Road, Manassas, VA, USA",168000 sqft total space,12.4 MW total power,0 colocation products,12.43 miles to nearest airport,
176,https://datacenters.com/centersquare-msp1-shakopee-campus,Centersquare: MSP1 Shakopee Data Center Campus,"4450 Dean Lakes Boulevard, Shakopee, MN, USA",50000 sqft total space,28900 sqft colocation space,10 MW total power,0 colocation products,14.3 miles to nearest airport
177,https://datacenters.com/digital-realty-chicago-ord011,Digital Realty: Chicago ORD011 Data Center,"600 South Federal Street, Chicago, IL, USA",162000 sqft total space,161547 sqft colocation space,10 MW total power,0 colocation products,15.54 miles to nearest airport
178,https://datacenters.com/ntt-global-va1-ashburn,NTT Global Data Centers: VA1 Ashburn Data Center,"44664 Guilford Drive, Ashburn, VA, USA",150000 sqft total space,7000 sqft colocation space,28.4 MW total power,0 colocation products,4.98 miles to nearest airport
179,https://datacenters.com/equinix-de2-englewood,Equinix: DE2 Englewood Data Center,"335 Inverness Drive South, Englewood, CO, USA",108336 sqft total space,71184 sqft colocation space,0 colocation products,1.46 miles to nearest airport,
180,https://datacenters.com/amazon-aws-iad50-ashburn,Amazon AWS: IAD50 Ashburn,"21271 Smith Switch Road, Ashburn, VA, USA",120666 sqft total space,0 colocation products,5.6 miles to nearest airport,,
181,https://datacenters.com/sabey-sdc-austin,Sabey Data Centers: SDC Austin Data Center,"1300 Louis Henna Boulevard, Round Rock, TX, USA",430000 sqft total space,84 MW total power,0 colocation products,19.89 miles to nearest airport,
182,https://datacenters.com/equinix-ny1-newark,Equinix: NY1 Newark Data Center,"165 Halsey Street, Newark, NJ, USA",46465 sqft total space,21771 sqft colocation space,0.9 MW total power,0 colocation products,3.1 miles to nearest airport
183,https://datacenters.com/365-bca-boca-raton,365 Data Centers: BCA Boca Raton Data Center,"3500 Northwest Boca Raton Boulevard, Boca Raton, FL, USA",49850 sqft total space,30400 sqft colocation space,2.66 MW total power,0 colocation products,21.75 miles to nearest airport
184,https://datacenters.com/amazon-aws-iad1-vdc,Amazon AWS: IAD1 (VDC),"4101a Westfax Dr, Chantilly, VA 20151, USA",0 colocation products,3.11 miles to nearest airport,,,
185,https://datacenters.com/ntirety-newark,Ntirety: Newark Data Center,"350 Pencader Drive, Newark, DE, USA",22700 sqft total space,16000 sqft colocation space,2400000 MW total power,0 colocation products,32.9 miles to nearest airport
186,https://datacenters.com/netrality-210-north-tucker-st-louis,Netrality Data Centers: 210 North Tucker St. Louis Data Center,"210 North Tucker Boulevard, St. Louis, MO, USA",442837 sqft total space,45200 sqft colocation space,20 MW total power,0 colocation products,12.43 miles to nearest airport
187,https://datacenters.com/centersquare-iad3-sterling-campus,Centersquare: IAD3 Sterling Data Center Campus,"22860 International Drive, Sterling, VA, USA",556457 sqft total space,556457 sqft colocation space,47 MW total power,0 colocation products,4 miles to nearest airport
188,https://datacenters.com/tierpoint-nashville,TierPoint: Nashville Data Center,"311 Eddy Lane, Franklin, TN, USA",52000 sqft total space,26000 sqft colocation space,0 colocation products,16.16 miles to nearest airport,
189,https://datacenters.com/coresite-va1-reston,CoreSite: VA1 Reston Data Center,"12100 Sunrise Valley Drive, Reston, VA, USA",201000 sqft total space,0 colocation products,5.8 miles to nearest airport,,
